NAME,CALORIES,FAT,ACIDS,CARBOHYDRATES,SUGAR,PROTEIN,SALT,PRICE,PICTUREID,TYPE,PRICE_FULL
Dūmdesa Rīgas miesnieks jubilejas 270g,520.1,48.6,0,0.6,0,21.6,0,16.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_287533_PCE_LV",Gaļas produkti,4.49
Ribas Rakvere BBQ amerikāņu 900g,238.0,17,5.8,4.6,3.6,17,2.2,15.54,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_907884_PCE_LV",Gaļas produkti,13.99
"Tūristu brokastis Rimi no liellopu gaļas, sterilizēti konservi 250g",153.0,8.7,3.3,3.5,0.5,15.2,1.4,7.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803380_PCE_LV",Gaļas produkti,1.89
Anšovi ICA 100g/65g,190.0,11,3.1,13,12,10,7,46.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812453_PCE_LV",Gaļas produkti,2.99
Asaris karsti kūpināts kg,166.3,8,1.6,0,0,23.5,5.1,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_232177_KGM_LV",Gaļas produkti,10.99
Doktordesa Jelgava tradicionālā 350g,175.9,14,6.1,3.2,0.9,9.2,2.1,5.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_966815_PCE_LV",Gaļas produkti,1.99
Tītara pusstilbs Tallegg ar saldo krējumu kg,186.2,13,2.7,3.5,2.3,14,1.4,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_953967_KGM_LV",Gaļas produkti,9.99
Desa Melnais Barons Mājas karsti kūpināta 400g,294.9,26.2,9.8,0.9,0.3,14.7,1.8,7.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999179_PCE_LV",Gaļas produkti,2.99
Svaiga pasta ICA Fettuccine 250g,278.9,2.9,0.8,50,1.2,11,0.1,6.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815587_PCE_LV",Gaļas produkti,1.69
Saira Extra savā sulā 215g,179.3,14.9,4.1,0,0,20,0.3,15.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4003553_PCE_LV",Gaļas produkti,3.29
Siļķu rolmopši marinādē bez ādas 690g/410g,161.8,10.6,0.4,0.3,0,16.5,3.5,9.73,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_220058_PCE_LV",Gaļas produkti,3.99
Desa Rīgas miesnieks neparastā ar ķiplokiem auksti kūpināta kg,481.4,39,14,7.6,1.1,26,3.7,14.09,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_278638_KGM_LV",Gaļas produkti,14.09
Gaļa Senču marinēta kg,312.1,28.3,5.8,1.4,0.3,13.7,2.2,8.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_904013_KGM_LV",Gaļas produkti,8.99
Laša asakas Northland karsti kūpinātas kg,219.2,15.5,3,1.4,1.3,18.8,2,4.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803774_KGM_LV",Gaļas produkti,4.59
Nēģi Agalūks cepti želejā kg,186.4,12,7.5,9,1.1,19,1.5,44.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_230668_KGM_LV",Gaļas produkti,44.99
Surimi nūjiņas Viči classic garās 500g,109.9,3.2,0.3,12.8,3,8.2,1.7,7.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_977399_PCE_LV",Gaļas produkti,3.99
Cūkgaļas cīsiņi De Lukss 275g,295.7,26.3,4.6,1.4,0.5,13.4,1.4,10.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004816_PCE_LV",Gaļas produkti,2.99
Rulete cūkgaļas ar mēli un šampinjoniem kg,299.7,27,12.5,1.8,1,13,2.2,8.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_282048_KGM_LV",Gaļas produkti,8.29
Cīsiņi doktora Rīgas miesnieks 900g,205.8,15,5.4,6,1.1,12,1.9,5.43,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_296445_PCE_LV",Gaļas produkti,4.89
Sālītas Atlantijas siļķu filejas eļļā Rimi 240g/192g,157.7,12.5,1.7,0.3,0.1,11.1,4.5,12.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803783_PCE_LV",Gaļas produkti,2.39
Cīsiņi Rīgas miesnieks mini 500g,207.0,15,5.4,6,1.1,12,1.9,4.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_921969_PCE_LV",Gaļas produkti,2.39
Ravioli Selection by Rimi ar Rikotu 250g,254.3,11,4.2,28,2.1,10,1.9,14.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809881_PCE_LV",Gaļas produkti,3.69
Kotlete Rīgas miesnieks požarska pildīta 400g,251.0,15,9.9,12,1.4,17,1.7,10.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_959481_PCE_LV",Gaļas produkti,4.19
Siļķes fileja Matjē Latvju garša kg,500.2,51.7,5.3,0,0,10.6,3.5,7.39,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974251_KGM_LV",Gaļas produkti,7.39
Svaiga pasta ICA Ravioli ar sēnēm 250g,280.6,6.7,1.5,44,4.5,8.9,1,11.16,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815579_PCE_LV",Gaļas produkti,2.79
Liellopu gaļas tartars De Lukss 120g,149.9,7.7,1.8,0.4,0.2,19.6,1.8,16.58,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004804_PCE_LV",Gaļas produkti,1.99
Rīgas šprotes eļļā ar atslēdziņu 190g/133g,352.1,32,0,0,0,17,0,20.23,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_220841_PCE_LV",Gaļas produkti,2.69
"Liellopu gaļa Selection by Rimi Bresaola vitināta, šķēlēs 70g",158.5,3.2,1.7,0,0,32,3.5,51.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_805537_PCE_LV",Gaļas produkti,3.59
Foreles fileja Rimi sālīta 100g,156.1,10.3,1.8,0,0,15.8,1.5,35.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_810357_PCE_LV",Gaļas produkti,3.59
Varavīksnes foreles filejas porcijas 250g,150.3,7.3,1.4,0.5,0.5,21,0.1,31.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_900156_PCE_LV",Gaļas produkti,7.99
Salami Ķiršu puskūpināta kg,328.2,26,9,3,0.2,21,2,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993430_KGM_LV",Gaļas produkti,9.99
"Doktordesa Forevers 80.gadu, vārīta kg",230.2,20,7,0.8,0.2,11,1.6,6.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999176_KGM_LV",Gaļas produkti,6.59
Salami desa Kurzemes Gaļsaimnieks Tradicionālā karsti kūpināta 350g,345.6,30.5,11.4,3,1.2,12.3,1.7,5.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999205_PCE_LV",Gaļas produkti,1.75
Cūkgaļas šķiņķis Nākotne vārīts kg,135.0,8.6,3.8,0,0,13.9,1.8,8.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999284_KGM_LV",Gaļas produkti,8.99
Cāļa filejas uzkoda Gaļas Nams Ādaži 310g,223.0,11,2.3,20,1.2,11,1.7,8.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001258_PCE_LV",Gaļas produkti,2.59
Cūkgaļas ribiņas Lido marinādē 800g,267.4,24,6.5,1,0.2,12,1.1,6.86,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4005564_PCE_LV",Gaļas produkti,5.49
Sviestmaize Rimi polārā ar karsti kūpinātu lasi,250.2,10,1.6,30,4.5,9.1,1.2,19.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803849_PCE_LV",Gaļas produkti,2.89
Cāļu pusspārni Teriyaki marinādē 400g,182.4,11.4,2.3,3.3,2.5,16.9,1.5,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000324_PCE_LV",Gaļas produkti,3.99
"Desu izlase Rimi vistas gaļas, šķēlēs 150g",157.5,7,2.2,0.5,0.5,23,1.6,13.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815713_PCE_LV",Gaļas produkti,1.99
Cepamdesiņas Rimi karsti kūpinātas 500g,204.8,14.7,4.7,1.8,0.1,16.6,1.8,5.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_807874_PCE_LV",Gaļas produkti,2.99
Cāļa rulete Forevers kg,120.5,9,3,2.2,0.5,7.6,2,9.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004783_KGM_LV",Gaļas produkti,9.99
Siļķu gabaliņi majonēzē ar bietēm 300g,216.8,20,1.4,2.9,1.2,6.9,3.5,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_266982_PCE_LV",Gaļas produkti,2.99
Sviestmaize Rimi polārā ar vistu 160g,233.5,8.6,2.6,27,4.6,11,1,14.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803850_PCE_LV",Gaļas produkti,2.35
Sālītas Atlantijas siļķu filejas eļļā Rimi 400/320g,314.8,30,3.7,0.2,0.2,12,3.1,8.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811621_PCE_LV",Gaļas produkti,2.69
"Tunzivs Northland sasmalcināta, eļļā 425g/298g",226.3,16,2.6,1.9,0,19,1,9.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812666_PCE_LV",Gaļas produkti,2.79
Šķiņķis Rīgas miesnieks kūpināts 350g,241.2,17,4.6,1,0.5,19,0,11.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_289307_PCE_LV",Gaļas produkti,3.99
Cūkas pavēdere mājas gaumē karsti kūpināta kg,280.1,23.2,10.4,0,0,17.7,2.2,11.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_295412_KGM_LV",Gaļas produkti,11.99
Siļķes gabaliņi marinēti 500g/345g,170.9,13.4,2.6,1.2,0.8,11.3,3.5,11.57,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_913411_PCE_LV",Gaļas produkti,3.99
Cāļa šķiņķu šašliks tomātu marinādē 500g,158.5,10.2,2.3,1.1,0.8,15.8,0.3,9.38,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000258_PCE_LV",Gaļas produkti,4.69
Cāļa fileja želejā 250g,44.2,0.5,0.2,0.2,0,9.5,0.9,8.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000177_PCE_LV",Gaļas produkti,2.19
"Cūkgaļas rulete Porto marinādē Rimi, kg",300.4,25.3,8.7,0.9,0.6,18,1.5,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_813833_KGM_LV",Gaļas produkti,10.99
Cīsiņi Labākai Dzīvei vārīti 285g,148.7,7.6,0.9,1.2,0.5,19.1,1,12.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993522_PCE_LV",Gaļas produkti,3.59
Aknu pastēte Saules S Lauku 200g,259.6,21.1,9.7,3.3,1.4,15.4,1.4,7.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999173_PCE_LV",Gaļas produkti,1.49
Karsti kūpināts cālis Rimi Smart kg,153.9,10,3,0.9,0.8,14.8,2.1,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814865_KGM_LV",Gaļas produkti,4.99
Cāļa gaļas Gaļas nams Ādaži nageti Zero Oil 300g,168.5,5,0.9,21.2,1.3,10,1.8,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000991_PCE_LV",Gaļas produkti,2.99
Makaronu salāti ar vistas gaļu 300g,287.0,12.4,1.5,35.8,2.8,7.9,0.8,6.3,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000565_PCE_LV",Gaļas produkti,1.89
Svaiga pasta ICA Ravioli ar 5 veidu sieriem 250g,301.1,9,2.8,43,3.7,10,1,11.16,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815580_PCE_LV",Gaļas produkti,2.79
"Doktordesa Rēzeknes Latgales, vārīta 450g",240.9,19.7,7.4,2,1.8,12.8,2.2,7.76,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004775_PCE_LV",Gaļas produkti,3.49
Šķiņķis Kurzemes Gaļsaimnieks vārīts kg,169.5,11.1,3.6,1.3,0.3,15.3,2,9.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004815_KGM_LV",Gaļas produkti,9.29
Surimi nūjiņas Rimi Smart 300g,98.5,1.8,0.2,14.4,2.3,5.9,1.4,7.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815886_PCE_LV",Gaļas produkti,2.29
Liellopu gaļa Rimi sautēta 250g,153.0,9.9,3.9,0.5,0.2,15.6,1.2,7.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803381_PCE_LV",Gaļas produkti,1.85
Laša fileja karsti kūpināta vakuumā 140g,267.0,20.7,2.6,0,0,20.1,0.6,52.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_974236_PCE_LV",Gaļas produkti,7.39
Cāļa gaļas desiņas ar kāpostiem un kartupeļiem 400g,107.3,5.7,0.8,8.1,1.5,5.8,1.2,6.47,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000421_PCE_LV",Gaļas produkti,2.59
Cūkas kakla karbonāde 135 g,153.0,10,4.3,0.5,0.2,16,2,16.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_203536_PCE_LV",Gaļas produkti,2.19
"Cūkgaļas desa Rimi vārīta, šķēlēs 270g",205.1,17,6.5,2.5,1,12,2.5,6.26,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815566_PCE_LV",Gaļas produkti,1.69
Vistas gaļas bumbiņas Rimi 300g,263.1,18.2,3,13,0.6,12,1.8,9.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815633_PCE_LV",Gaļas produkti,2.99
Siļķes fileja Viči vieglā sālījumā 400g/315g,157.7,12.5,1.7,0.3,0.1,11.1,5,9.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_221667_PCE_LV",Gaļas produkti,2.99
Cigārdesiņas Parmezāna 85g,467.3,38,16,4.3,0.3,28,3.6,23.41,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_263689_PCE_LV",Gaļas produkti,1.99
Mencu kaviārs ICA MSC 190g,394.4,35,2.7,14,11,8,5,17.84,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803754_PCE_LV",Gaļas produkti,3.39
Tunzivs fileja Rimi olīveļļā 3x80g/3x56g,156.3,6.5,1,0,0,24.3,1,29.11,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_804901_PCE_LV",Gaļas produkti,4.89
"Šķiņķis Selection by Rimi Prosciutto crudo vītināts, šķēlēs 250g",251.2,16,5,0.2,0.2,27,5,36.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_809483_PCE_LV",Gaļas produkti,9.09
Vistas rulete kg,227.8,16.5,0.7,0.5,0.5,19.2,1.5,8.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_916603_KGM_LV",Gaļas produkti,8.99
Lasis mazsālīts šķēlēs 125g,224.9,16,8,1.3,1.3,19,3.6,39.12,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_920970_PCE_LV",Gaļas produkti,4.89
Bekons amerikāņu gaumē Rakvere auksti kūpināts 1kg,273.9,25,10,0.5,0.5,13,2.5,12.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_946808_PCE_LV",Gaļas produkti,12.99
Cāļa šķiņķi Ķekava īpašā gardēža marinādē atkauloti 500g,141.3,9.9,2.6,0.7,0.3,12,1,11.98,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_947689_PCE_LV",Gaļas produkti,5.99
Desa Gurmānu ar liellopu gaļu auksti kūpinata kg,528.9,47.5,18.7,1.4,0.9,24,4.1,10.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_944627_KGM_LV",Gaļas produkti,10.79
"Uzkoda cūkgaļas Jerky žāvēta, karsti kūpinata 45g",191.9,4.8,1.9,0.6,0.6,36.2,3.8,48.67,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_965900_PCE_LV",Gaļas produkti,2.19
Desiņas Pie kāpostiem kūpināti-vārītas 360g,223.9,17.5,6.4,1.7,0,15,1.6,9.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_973904_PCE_LV",Gaļas produkti,3.49
Cepta cāļa krūtiņas mazā fileja 150g,107.3,2.7,1.6,0.9,0.8,19.7,0.7,19.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000325_PCE_LV",Gaļas produkti,2.99
Sardeles Mārupes vārītas 360g,205.8,15.6,5,2.1,0.4,14,1.5,10.81,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993501_PCE_LV",Gaļas produkti,3.89
Vītināta desa Fuetec ar trifelēm 150g,441.9,33,12.5,4,3,27.5,4.5,30.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993545_PCE_LV",Gaļas produkti,4.59
Cāļa gaļas desiņas 350g,118.5,6,1.6,0.4,0.1,15.7,1,12.83,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_2000093_PCE_LV",Gaļas produkti,4.49
Ikru krēms Ikorka Vodnij Svit ar garneļu gabaliņiem 160g,370.0,35,4.4,11.4,4.1,3.5,3,15.56,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_997438_PCE_LV",Gaļas produkti,2.49
Cūku stilbi Noo kūpināti kg,242.8,21,4.8,0.5,0,13,2.1,6.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999233_KGM_LV",Gaļas produkti,6.99
Sardeles ar sinepēm viegli kūp. 420g,348.5,30,11.1,4,1.8,16,2.5,13.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4000000_PCE_LV",Gaļas produkti,5.79
Makreles Kaija tomātu 240g,160.9,10,2.1,5.5,3.1,11,1.1,11.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_253354_PCE_LV",Gaļas produkti,2.79
Siļķes fileja Oniors zivis Matje eļļā ar garšvielām 200g/130g,204.1,16,3.2,0,0,15,3.4,17.62,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_975907_PCE_LV",Gaļas produkti,2.29
Desa Forevers Aspika ar dārzeņiem 500g,76.2,4.2,1.3,1.6,0.5,8.6,1.3,5.18,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4001817_PCE_LV",Gaļas produkti,2.59
Kūpinātas šprotes eļļā Rimi 160g/112g,380.0,36.4,6.4,0,0,14.3,1.6,21.34,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815627_PCE_LV",Gaļas produkti,2.39
